closed_id,size,contains_x,contains_y,block_count,shadow_count,rank,num_minimum_generating_sets,first_minimum_generators,elements
7977,8,True,False,6,3,3,1,1 22 64,1 16 22 32 48 64 80 96
7978,8,True,False,6,2,3,1,6 22 64,6 16 22 32 48 64 80 96
7979,8,False,False,6,2,3,1,12 28 64,12 16 28 32 48 64 80 96
7980,8,True,False,6,3,4,2,16 22 28 64,16 22 28 32 48 64 80 96
7981,8,False,False,6,2,3,1,13 29 64,13 16 29 32 48 64 80 96
7982,8,False,False,6,3,4,2,16 28 29 64,16 28 29 32 48 64 80 96
7983,8,False,True,6,3,3,1,1 39 80,1 16 32 39 48 64 80 96
7984,8,False,True,6,2,3,1,7 39 80,7 16 32 39 48 64 80 96
7985,8,True,True,6,3,4,4,16 22 39 64,16 22 32 39 48 64 80 96
7986,8,False,True,6,3,4,4,16 29 39 64,16 29 32 39 48 64 80 96
7987,8,False,False,6,2,3,1,12 44 80,12 16 32 44 48 64 80 96
7988,8,False,False,6,2,4,4,16 28 44 64,16 28 32 44 48 64 80 96
7989,8,False,False,6,3,4,4,16 29 44 64,16 29 32 44 48 64 80 96
7990,8,False,True,6,3,4,2,16 39 44 80,16 32 39 44 48 64 80 96
7991,8,False,False,6,2,3,1,14 46 80,14 16 32 46 48 64 80 96
7992,8,True,False,6,3,4,4,16 22 46 64,16 22 32 46 48 64 80 96
7993,8,False,False,6,3,4,4,16 28 46 64,16 28 32 46 48 64 80 96
7994,8,False,False,6,3,4,4,16 29 46 64,16 29 32 46 48 64 80 96
7995,8,False,False,6,3,4,2,16 44 46 80,16 32 44 46 48 64 80 96
7996,8,False,True,6,2,3,4,16 32 55,16 32 39 48 55 64 80 96
7997,8,False,False,6,2,3,4,16 32 60,16 32 44 48 60 64 80 96
7998,8,False,False,6,2,3,4,16 32 62,16 32 46 48 62 64 80 96
7999,8,True,False,6,2,3,4,16 48 70,16 22 32 48 64 70 80 96
8000,8,False,False,6,2,3,4,16 48 76,16 28 32 48 64 76 80 96
8001,8,True,False,4,3,3,6,16 28 70,16 22 28 32 70 76 80 96
8002,8,False,False,6,2,3,4,16 48 77,16 29 32 48 64 77 80 96
8003,8,False,False,4,3,3,6,16 29 76,16 28 29 32 76 77 80 96
8004,8,False,False,2,6,4,3,6 10 81 96,1 6 7 10 11 16 81 96
8005,8,False,False,2,6,6,1,2 6 7 12 81 96,1 2 6 7 12 16 81 96
8006,8,False,False,3,5,5,1,2 6 7 17 96,1 2 6 7 16 17 81 96
8007,8,False,False,3,5,5,1,2 6 12 17 96,1 2 6 12 16 17 81 96
8008,8,False,False,3,5,5,1,2 7 12 17 96,1 2 7 12 16 17 81 96
8009,8,False,False,3,5,5,1,6 7 12 17 96,1 6 7 12 16 17 81 96
8010,8,True,False,3,5,5,1,2 7 22 81 96,1 2 6 7 16 22 81 96
8011,8,True,False,3,5,5,1,2 12 22 81 96,1 2 6 12 16 22 81 96
8012,8,True,False,3,5,5,1,7 12 22 81 96,1 6 7 12 16 22 81 96
8013,8,True,False,3,4,4,1,2 17 22 96,1 2 6 16 17 22 81 96
8014,8,True,False,3,4,4,1,7 17 22 96,1 6 7 16 17 22 81 96
8015,8,True,False,3,4,4,1,11 17 22 96,1 6 11 16 17 22 81 96
8016,8,True,False,3,4,4,1,12 17 22 96,1 6 12 16 17 22 81 96
8017,8,True,False,3,4,3,4,6 27 81,1 6 11 16 22 27 81 96
8018,8,False,False,3,5,5,1,2 6 7 32 81,1 2 6 7 16 32 81 96
8019,8,False,False,3,5,5,1,2 6 12 32 81,1 2 6 12 16 32 81 96
8020,8,False,False,3,5,5,1,2 7 12 32 81,1 2 7 12 16 32 81 96
8021,8,False,False,3,5,5,1,6 7 12 32 81,1 6 7 12 16 32 81 96
8022,8,False,False,3,4,5,2,2 6 17 32 81,1 2 6 16 17 32 81 96
8023,8,False,False,3,4,5,2,2 7 17 32 81,1 2 7 16 17 32 81 96
8024,8,False,False,3,4,5,2,6 7 17 32 81,1 6 7 16 17 32 81 96
8025,8,False,False,3,4,4,4,8 17 32 81,1 8 9 16 17 32 81 96
8026,8,False,False,3,4,4,2,10 17 32 81,1 7 10 16 17 32 81 96
8027,8,False,False,3,4,4,2,11 17 32 81,1 6 11 16 17 32 81 96
8028,8,False,False,3,4,5,2,2 12 17 32 81,1 2 12 16 17 32 81 96
8029,8,False,False,3,4,4,2,5 17 32 81,1 5 12 16 17 32 81 96
8030,8,False,False,3,4,5,2,6 12 17 32 81,1 6 12 16 17 32 81 96
8031,8,False,False,3,4,5,2,7 12 17 32 81,1 7 12 16 17 32 81 96
8032,8,False,False,3,4,4,4,4 17 32 81,1 4 13 16 17 32 81 96
8033,8,False,False,3,4,4,4,3 17 32 81,1 3 14 16 17 32 81 96
8034,8,False,False,3,4,4,2,15 17 32 81,1 2 15 16 17 32 81 96
8035,8,True,False,3,4,4,1,2 22 32 81,1 2 6 16 22 32 81 96
8036,8,True,False,3,4,4,1,7 22 32 81,1 6 7 16 22 32 81 96
8037,8,True,False,3,4,4,1,11 22 32 81,1 6 11 16 22 32 81 96
8038,8,True,False,3,4,4,1,12 22 32 81,1 6 12 16 22 32 81 96
8039,8,True,False,3,3,5,2,6 17 22 32 81,1 6 16 17 22 32 81 96
8040,8,True,False,3,4,4,8,1 17 27 81,1 16 17 22 27 32 81 96
8041,8,False,False,3,5,5,1,2 6 7 33 96,1 2 6 7 16 33 81 96
8042,8,False,False,3,5,5,1,2 6 12 33 96,1 2 6 12 16 33 81 96
8043,8,False,False,3,5,5,1,2 7 12 33 96,1 2 7 12 16 33 81 96
8044,8,False,False,3,5,5,1,6 7 12 33 96,1 6 7 12 16 33 81 96
8045,8,False,False,4,4,5,1,2 6 17 33 96,1 2 6 16 17 33 81 96
8046,8,False,False,4,4,5,1,2 7 17 33 96,1 2 7 16 17 33 81 96
8047,8,False,False,4,4,5,1,6 7 17 33 96,1 6 7 16 17 33 81 96
8048,8,False,False,4,4,4,2,8 17 33 96,1 8 9 16 17 33 81 96
8049,8,False,False,4,4,4,1,10 17 33 96,1 7 10 16 17 33 81 96
8050,8,False,False,4,4,4,1,11 17 33 96,1 6 11 16 17 33 81 96
8051,8,False,False,4,4,5,1,2 12 17 33 96,1 2 12 16 17 33 81 96
8052,8,False,False,4,4,4,1,5 17 33 96,1 5 12 16 17 33 81 96
8053,8,False,False,4,4,5,1,6 12 17 33 96,1 6 12 16 17 33 81 96
8054,8,False,False,4,4,5,1,7 12 17 33 96,1 7 12 16 17 33 81 96
8055,8,False,False,4,4,4,2,4 17 33 96,1 4 13 16 17 33 81 96
8056,8,False,False,4,4,4,2,3 17 33 96,1 3 14 16 17 33 81 96
8057,8,False,False,4,4,4,1,15 17 33 96,1 2 15 16 17 33 81 96
8058,8,True,False,4,3,4,1,6 22 33 96,1 6 16 17 22 33 81 96
8059,8,False,True,3,5,5,1,2 6 39 81 96,1 2 6 7 16 39 81 96
8060,8,False,True,3,5,5,1,2 12 39 81 96,1 2 7 12 16 39 81 96
8061,8,False,True,3,5,5,1,6 12 39 81 96,1 6 7 12 16 39 81 96
8062,8,True,True,4,4,5,2,6 22 39 81 96,1 6 7 16 22 39 81 96
8063,8,False,True,3,4,4,1,2 33 39 96,1 2 7 16 33 39 81 96
8064,8,False,True,3,4,4,1,6 33 39 96,1 6 7 16 33 39 81 96
8065,8,False,True,3,4,4,1,10 33 39 96,1 7 10 16 33 39 81 96
8066,8,False,True,3,4,4,1,12 33 39 96,1 7 12 16 33 39 81 96
8067,8,False,True,4,3,4,1,7 17 39 96,1 7 16 17 33 39 81 96
8068,8,True,True,4,4,5,2,16 17 22 39 96,1 16 17 22 33 39 81 96
8069,8,False,True,3,4,3,4,7 42 81,1 7 10 16 39 42 81 96
8070,8,True,True,4,6,4,12,1 27 39 81,1 16 22 27 39 42 81 96
8071,8,False,False,3,5,5,1,2 6 7 48 81,1 2 6 7 16 48 81 96
8072,8,False,False,3,5,5,1,2 6 12 48 81,1 2 6 12 16 48 81 96
8073,8,False,False,3,5,5,1,2 7 12 48 81,1 2 7 12 16 48 81 96
8074,8,False,False,3,5,5,1,6 7 12 48 81,1 6 7 12 16 48 81 96
8075,8,False,False,4,4,5,1,2 6 32 48 81,1 2 6 16 32 48 81 96
8076,8,False,False,4,4,5,1,2 7 32 48 81,1 2 7 16 32 48 81 96
8077,8,False,False,4,4,5,1,6 7 32 48 81,1 6 7 16 32 48 81 96
8078,8,False,False,4,4,4,2,8 32 48 81,1 8 9 16 32 48 81 96
8079,8,False,False,4,4,4,1,10 32 48 81,1 7 10 16 32 48 81 96
8080,8,False,False,4,4,4,1,11 32 48 81,1 6 11 16 32 48 81 96
8081,8,False,False,4,4,5,1,2 12 32 48 81,1 2 12 16 32 48 81 96
8082,8,False,False,4,4,4,1,5 32 48 81,1 5 12 16 32 48 81 96
8083,8,False,False,4,4,5,1,6 12 32 48 81,1 6 12 16 32 48 81 96
8084,8,False,False,4,4,5,1,7 12 32 48 81,1 7 12 16 32 48 81 96
8085,8,False,False,4,4,4,2,4 32 48 81,1 4 13 16 32 48 81 96
8086,8,False,False,4,4,4,2,3 32 48 81,1 3 14 16 32 48 81 96
8087,8,False,False,4,4,4,1,15 32 48 81,1 2 15 16 32 48 81 96
8088,8,True,False,4,3,4,1,6 22 48 81,1 6 16 22 32 48 81 96
8089,8,False,False,3,4,5,2,2 6 33 48 81,1 2 6 16 33 48 81 96
8090,8,False,False,3,4,5,2,2 7 33 48 81,1 2 7 16 33 48 81 96
8091,8,False,False,3,4,5,2,6 7 33 48 81,1 6 7 16 33 48 81 96
8092,8,False,False,3,4,4,4,8 33 48 81,1 8 9 16 33 48 81 96
8093,8,False,False,3,4,4,2,10 33 48 81,1 7 10 16 33 48 81 96
8094,8,False,False,3,4,4,2,11 33 48 81,1 6 11 16 33 48 81 96
8095,8,False,False,3,4,5,2,2 12 33 48 81,1 2 12 16 33 48 81 96
8096,8,False,False,3,4,4,2,5 33 48 81,1 5 12 16 33 48 81 96
8097,8,False,False,3,4,5,2,6 12 33 48 81,1 6 12 16 33 48 81 96
8098,8,False,False,3,4,5,2,7 12 33 48 81,1 7 12 16 33 48 81 96
8099,8,False,False,3,4,4,4,4 33 48 81,1 4 13 16 33 48 81 96
8100,8,False,False,3,4,4,4,3 33 48 81,1 3 14 16 33 48 81 96
8101,8,False,False,3,4,4,2,15 33 48 81,1 2 15 16 33 48 81 96
8102,8,False,False,4,2,4,8,1 32 33 81,1 16 17 32 33 48 81 96
8103,8,True,False,3,4,3,4,27 33 81,17 22 27 32 33 48 81 96
8104,8,False,True,3,4,4,1,2 39 48 81,1 2 7 16 39 48 81 96
8105,8,False,True,3,4,4,1,6 39 48 81,1 6 7 16 39 48 81 96
8106,8,False,True,3,4,4,1,10 39 48 81,1 7 10 16 39 48 81 96
8107,8,False,True,3,4,4,1,12 39 48 81,1 7 12 16 39 48 81 96
8108,8,False,True,4,3,4,1,7 32 39 81,1 7 16 32 39 48 81 96
8109,8,True,True,4,4,5,2,1 22 32 39 81,1 16 22 32 39 48 81 96
8110,8,False,True,3,3,5,2,7 33 39 48 81,1 7 16 33 39 48 81 96
8111,8,True,True,3,4,5,8,17 22 32 39 81,17 22 32 33 39 48 81 96
8112,8,False,True,3,4,4,8,1 33 42 81,1 16 33 39 42 48 81 96
8113,8,False,True,3,4,3,4,17 42 81,17 32 33 39 42 48 81 96
8114,8,False,False,4,4,4,1,2 6 49 96,1 2 6 16 33 49 81 96
8115,8,False,False,4,4,4,1,2 7 49 96,1 2 7 16 33 49 81 96
8116,8,False,False,4,4,4,1,6 7 49 96,1 6 7 16 33 49 81 96
8117,8,False,False,4,4,3,2,8 49 96,1 8 9 16 33 49 81 96
8118,8,False,False,4,4,3,1,10 49 96,1 7 10 16 33 49 81 96
8119,8,False,False,4,4,3,1,11 49 96,1 6 11 16 33 49 81 96
8120,8,False,False,4,4,4,1,2 12 49 96,1 2 12 16 33 49 81 96
8121,8,False,False,4,4,3,1,5 49 96,1 5 12 16 33 49 81 96
8122,8,False,False,4,4,4,1,6 12 49 96,1 6 12 16 33 49 81 96
8123,8,False,False,4,4,4,1,7 12 49 96,1 7 12 16 33 49 81 96
8124,8,False,False,4,4,3,2,4 49 96,1 4 13 16 33 49 81 96
8125,8,False,False,4,4,3,2,3 49 96,1 3 14 16 33 49 81 96
8126,8,False,False,4,4,3,1,15 49 96,1 2 15 16 33 49 81 96
8127,8,False,True,4,3,4,1,7 39 49 96,1 7 16 33 39 49 81 96
8128,8,False,True,4,3,3,4,16 33 55,1 16 33 39 49 55 81 96
8129,8,False,True,4,4,3,12,1 42 55,1 16 39 42 55 58 81 96
8130,8,False,False,4,4,4,1,2 6 64 81,1 2 6 16 48 64 81 96
8131,8,False,False,4,4,4,1,2 7 64 81,1 2 7 16 48 64 81 96
8132,8,False,False,4,4,4,1,6 7 64 81,1 6 7 16 48 64 81 96
8133,8,False,False,4,4,3,2,8 64 81,1 8 9 16 48 64 81 96
8134,8,False,False,4,4,3,1,10 64 81,1 7 10 16 48 64 81 96
8135,8,False,False,4,4,3,1,11 64 81,1 6 11 16 48 64 81 96
8136,8,False,False,4,4,4,1,2 12 64 81,1 2 12 16 48 64 81 96
8137,8,False,False,4,4,3,1,5 64 81,1 5 12 16 48 64 81 96
8138,8,False,False,4,4,4,1,6 12 64 81,1 6 12 16 48 64 81 96
8139,8,False,False,4,4,4,1,7 12 64 81,1 7 12 16 48 64 81 96
8140,8,False,False,4,4,3,2,4 64 81,1 4 13 16 48 64 81 96
8141,8,False,False,4,4,3,2,3 64 81,1 3 14 16 48 64 81 96
8142,8,False,False,4,4,3,1,15 64 81,1 2 15 16 48 64 81 96
8143,8,False,True,4,3,4,1,7 39 64 81,1 7 16 39 48 64 81 96
8144,8,False,False,4,2,3,12,1 48 49,1 16 33 48 49 64 81 96
8145,8,False,True,4,3,3,4,1 48 55,1 16 39 48 55 64 81 96
8146,8,False,False,4,4,4,1,2 6 65 96,1 2 6 16 17 65 81 96
8147,8,False,False,4,4,4,1,2 7 65 96,1 2 7 16 17 65 81 96
8148,8,False,False,4,4,4,1,6 7 65 96,1 6 7 16 17 65 81 96
8149,8,False,False,4,4,3,2,8 65 96,1 8 9 16 17 65 81 96
8150,8,False,False,4,4,3,1,10 65 96,1 7 10 16 17 65 81 96
8151,8,False,False,4,4,3,1,11 65 96,1 6 11 16 17 65 81 96
8152,8,False,False,4,4,4,1,2 12 65 96,1 2 12 16 17 65 81 96
8153,8,False,False,4,4,3,1,5 65 96,1 5 12 16 17 65 81 96
8154,8,False,False,4,4,4,1,6 12 65 96,1 6 12 16 17 65 81 96
8155,8,False,False,4,4,4,1,7 12 65 96,1 7 12 16 17 65 81 96
8156,8,False,False,4,4,3,2,4 65 96,1 4 13 16 17 65 81 96
8157,8,False,False,4,4,3,2,3 65 96,1 3 14 16 17 65 81 96
8158,8,False,False,4,4,3,1,15 65 96,1 2 15 16 17 65 81 96
8159,8,True,False,4,3,4,1,6 22 65 96,1 6 16 17 22 65 81 96
8160,8,False,False,6,2,4,3,16 17 49 96,1 16 17 33 49 65 81 96
8161,8,True,False,6,3,3,1,22 49 96,1 17 22 33 49 65 81 96
8162,8,False,True,6,3,3,1,39 65 96,1 17 33 39 49 65 81 96
8163,8,True,True,6,4,4,12,1 16 22 55,1 16 22 39 55 70 81 96
8164,8,True,False,4,3,3,4,16 17 70,1 16 17 22 65 70 81 96
8165,8,True,True,6,6,4,12,1 16 22 58,1 16 22 39 58 75 81 96
8166,8,True,False,4,4,3,12,1 27 70,1 16 22 27 70 75 81 96
8167,8,False,False,4,4,4,1,2 6 80 81,1 2 6 16 32 80 81 96
8168,8,False,False,4,4,4,1,2 7 80 81,1 2 7 16 32 80 81 96
8169,8,False,False,4,4,4,1,6 7 80 81,1 6 7 16 32 80 81 96
8170,8,False,False,4,4,3,2,8 80 81,1 8 9 16 32 80 81 96
8171,8,False,False,4,4,3,1,10 80 81,1 7 10 16 32 80 81 96
8172,8,False,False,4,4,3,1,11 80 81,1 6 11 16 32 80 81 96
8173,8,False,False,4,4,4,1,2 12 80 81,1 2 12 16 32 80 81 96
8174,8,False,False,4,4,3,1,5 80 81,1 5 12 16 32 80 81 96
8175,8,False,False,4,4,4,1,6 12 80 81,1 6 12 16 32 80 81 96
8176,8,False,False,4,4,4,1,7 12 80 81,1 7 12 16 32 80 81 96
8177,8,False,False,4,4,3,2,4 80 81,1 4 13 16 32 80 81 96
8178,8,False,False,4,4,3,2,3 80 81,1 3 14 16 32 80 81 96
8179,8,False,False,4,4,3,1,15 80 81,1 2 15 16 32 80 81 96
8180,8,True,False,4,3,4,1,6 22 80 81,1 6 16 22 32 80 81 96
8181,8,False,False,6,2,4,3,1 32 64 81,1 16 32 48 64 80 81 96
8182,8,True,False,6,3,3,1,22 64 81,16 22 32 48 64 80 81 96
8183,8,False,True,6,3,3,1,39 80 81,16 32 39 48 64 80 81 96
8184,8,False,False,4,2,3,12,1 32 65,1 16 17 32 65 80 81 96
8185,8,True,False,4,3,3,4,1 32 70,1 16 22 32 70 80 81 96
8186,8,False,False,4,2,4,8,2 32 34 82,2 16 18 32 34 48 82 96
8187,8,False,False,4,2,3,12,2 48 50,2 16 34 48 50 64 82 96
8188,8,False,False,6,2,3,6,16 18 50,2 16 18 34 50 66 82 96
8189,8,False,False,6,2,4,3,2 32 64 82,2 16 32 48 64 80 82 96
8190,8,False,False,4,2,3,12,2 32 66,2 16 18 32 66 80 82 96
8191,8,False,False,3,3,4,9,1 16 18 82,1 2 16 17 18 81 82 96
8192,8,False,False,3,3,4,1,2 17 32 82,1 2 16 17 32 81 82 96
8193,8,False,False,4,3,5,2,2 16 17 33 82,1 2 16 17 33 81 82 96
8194,8,False,False,3,3,4,9,1 16 34 82,1 2 16 33 34 81 82 96
8195,8,False,False,4,3,4,1,1 18 34 96,1 17 18 33 34 81 82 96
8196,8,False,False,4,3,5,2,1 2 32 48 82,1 2 16 32 48 81 82 96
8197,8,False,False,3,3,4,1,2 33 48 82,1 2 16 33 48 81 82 96
8198,8,False,False,4,3,4,2,2 16 49 82,1 2 16 33 49 81 82 96
8199,8,False,False,4,3,4,2,1 2 64 82,1 2 16 48 64 81 82 96
8200,8,False,False,4,3,4,2,2 16 65 82,1 2 16 17 65 81 82 96
8201,8,False,False,6,3,4,3,17 49 82 96,1 17 33 49 65 81 82 96
8202,8,False,False,4,3,4,2,1 2 80 82,1 2 16 32 80 81 82 96
8203,8,False,False,6,3,4,3,32 64 81 82,16 32 48 64 80 81 82 96
8204,8,True,False,4,2,4,7,16 22 38 86,6 16 22 32 38 48 86 96
8205,8,False,False,4,2,2,2,16 54,6 16 38 48 54 64 86 96
8206,8,False,False,6,2,4,3,6 32 64 86,6 16 32 48 64 80 86 96
8207,8,True,False,6,2,3,1,22 64 86,16 22 32 48 64 80 86 96
8208,8,True,False,4,2,3,4,6 32 70,6 16 22 32 70 80 86 96
8209,8,True,False,3,3,5,2,6 16 17 22 86,1 6 16 17 22 81 86 96
8210,8,False,False,3,3,4,1,6 17 32 86,1 6 16 17 32 81 86 96
8211,8,True,False,3,3,5,2,1 6 22 32 86,1 6 16 22 32 81 86 96
8212,8,True,False,3,3,5,2,1 17 22 32 86,1 16 17 22 32 81 86 96
8213,8,False,False,4,3,5,2,6 16 17 33 86,1 6 16 17 33 81 86 96
8214,8,True,False,4,3,4,1,16 22 33 86,1 16 17 22 33 81 86 96
8215,8,False,False,4,3,5,2,1 6 32 48 86,1 6 16 32 48 81 86 96
8216,8,True,False,4,3,4,1,1 22 48 86,1 16 22 32 48 81 86 96
8217,8,False,False,3,3,4,1,6 33 48 86,1 6 16 33 48 81 86 96
8218,8,True,False,3,3,4,3,22 32 33 86,17 22 32 33 48 81 86 96
8219,8,False,False,4,3,4,2,6 16 49 86,1 6 16 33 49 81 86 96
8220,8,False,False,4,3,4,2,1 6 64 86,1 6 16 48 64 81 86 96
8221,8,False,False,4,3,4,2,6 16 65 86,1 6 16 17 65 81 86 96
8222,8,True,False,4,3,4,1,16 22 65 86,1 16 17 22 65 81 86 96
8223,8,False,False,6,3,4,3,17 49 86 96,1 17 33 49 65 81 86 96
8224,8,True,False,4,3,4,8,1 6 16 70,1 6 16 22 70 81 86 96
8225,8,False,False,4,3,4,2,1 6 80 86,1 6 16 32 80 81 86 96
8226,8,True,False,4,3,4,1,1 22 80 86,1 16 22 32 80 81 86 96
8227,8,False,False,6,3,4,3,32 64 81 86,16 32 48 64 80 81 86 96
8228,8,True,False,3,3,4,5,16 18 22 82,2 6 16 18 22 82 86 96
8229,8,True,False,3,3,4,3,2 22 32 82,2 6 16 22 32 82 86 96
8230,8,False,False,4,3,4,2,16 18 34 86,2 6 16 18 34 82 86 96
8231,8,False,False,4,3,4,2,6 32 48 82,2 6 16 32 48 82 86 96
8232,8,False,False,4,3,3,4,6 16 50,2 6 16 34 50 82 86 96
8233,8,False,False,4,3,3,2,6 64 82,2 6 16 48 64 82 86 96
8234,8,False,False,4,3,3,4,6 16 66,2 6 16 18 66 82 86 96
8235,8,True,False,4,3,3,4,2 16 70,2 6 16 22 70 82 86 96
8236,8,False,False,4,3,3,2,6 80 82,2 6 16 32 80 82 86 96
8237,8,False,False,6,3,4,3,32 64 82 86,16 32 48 64 80 82 86 96
8238,8,False,False,2,4,4,8,1 6 16 82,1 2 6 16 81 82 86 96
8239,8,True,False,3,4,4,1,16 17 22 82,1 16 17 22 81 82 86 96
8240,8,True,False,3,4,4,1,1 18 22 96,1 17 18 22 81 82 86 96
8241,8,False,False,3,4,5,2,1 17 32 82 86,1 16 17 32 81 82 86 96
8242,8,True,False,3,4,4,1,1 22 32 82,1 16 22 32 81 82 86 96
8243,8,True,False,2,4,4,3,18 22 32 81,17 18 22 32 81 82 86 96
8244,8,False,False,4,4,5,1,16 17 33 82 86,1 16 17 33 81 82 86 96
8245,8,False,False,4,4,5,1,1 18 33 86 96,1 17 18 33 81 82 86 96
8246,8,True,False,4,4,5,1,1 22 33 82 96,1 17 22 33 81 82 86 96
8247,8,True,False,3,4,4,1,18 22 33 96,17 18 22 33 81 82 86 96
8248,8,False,False,4,4,5,1,1 17 34 86 96,1 17 33 34 81 82 86 96
8249,8,False,False,3,4,5,3,17 18 34 86 96,17 18 33 34 81 82 86 96
8250,8,False,False,4,4,5,1,1 32 48 82 86,1 16 32 48 81 82 86 96
8251,8,True,False,4,4,5,1,16 22 48 81 82,16 22 32 48 81 82 86 96
8252,8,False,False,3,4,5,2,1 33 48 82 86,1 16 33 48 81 82 86 96
8253,8,False,False,3,4,4,2,32 33 82 86,17 32 33 48 81 82 86 96
8254,8,False,False,2,4,4,9,34 38 48 81,33 34 38 48 81 82 86 96
8255,8,False,False,4,4,4,1,16 49 82 86,1 16 33 49 81 82 86 96
8256,8,False,False,4,4,4,1,34 49 86 96,1 33 34 49 81 82 86 96
8257,8,False,False,4,4,4,1,1 64 82 86,1 16 48 64 81 82 86 96
8258,8,False,False,4,4,4,1,16 65 82 86,1 16 17 65 81 82 86 96
8259,8,False,False,4,4,4,1,18 65 86 96,1 17 18 65 81 82 86 96
8260,8,True,False,4,4,4,1,22 65 82 96,1 17 22 65 81 82 86 96
8261,8,False,False,4,4,4,1,1 80 82 86,1 16 32 80 81 82 86 96
8262,8,True,False,4,4,4,1,22 80 81 82,16 22 32 80 81 82 86 96
8263,8,False,True,4,2,4,7,16 23 39 87,7 16 23 32 39 48 87 96
8264,8,False,True,4,2,3,4,7 48 55,7 16 39 48 55 64 87 96
8265,8,False,False,6,2,4,3,7 32 64 87,7 16 32 48 64 80 87 96
8266,8,False,True,6,2,3,1,39 80 87,16 32 39 48 64 80 87 96
8267,8,False,False,4,2,2,2,16 71,7 16 23 32 71 80 87 96
8268,8,False,False,3,3,4,1,7 17 32 87,1 7 16 17 32 81 87 96
8269,8,False,False,4,3,5,2,7 16 17 33 87,1 7 16 17 33 81 87 96
8270,8,False,True,3,3,5,2,7 16 33 39 87,1 7 16 33 39 81 87 96
8271,8,False,True,4,3,4,1,16 17 39 87,1 16 17 33 39 81 87 96
8272,8,False,False,4,3,5,2,1 7 32 48 87,1 7 16 32 48 81 87 96
8273,8,False,False,3,3,4,1,7 33 48 87,1 7 16 33 48 81 87 96
8274,8,False,True,3,3,5,2,1 7 39 48 87,1 7 16 39 48 81 87 96
8275,8,False,True,4,3,4,1,1 32 39 87,1 16 32 39 48 81 87 96
8276,8,False,True,3,3,5,2,1 33 39 48 87,1 16 33 39 48 81 87 96
8277,8,False,True,3,3,4,3,17 32 39 87,17 32 33 39 48 81 87 96
8278,8,False,False,4,3,4,2,7 16 49 87,1 7 16 33 49 81 87 96
8279,8,False,True,4,3,4,1,16 39 49 87,1 16 33 39 49 81 87 96
8280,8,False,True,4,3,4,8,1 7 16 55,1 7 16 39 55 81 87 96
8281,8,False,False,4,3,4,2,1 7 64 87,1 7 16 48 64 81 87 96
8282,8,False,True,4,3,4,1,1 39 64 87,1 16 39 48 64 81 87 96
8283,8,False,False,4,3,4,2,7 16 65 87,1 7 16 17 65 81 87 96
8284,8,False,False,6,3,4,3,17 49 87 96,1 17 33 49 65 81 87 96
8285,8,False,False,4,3,4,2,1 7 80 87,1 7 16 32 80 81 87 96
8286,8,False,False,6,3,4,3,32 64 81 87,16 32 48 64 80 81 87 96
8287,8,False,False,4,3,4,2,16 18 34 87,2 7 16 18 34 82 87 96
8288,8,False,True,3,3,4,5,16 34 39 82,2 7 16 34 39 82 87 96
8289,8,False,False,4,3,4,2,7 32 48 82,2 7 16 32 48 82 87 96
8290,8,False,True,3,3,4,3,2 39 48 82,2 7 16 39 48 82 87 96
8291,8,False,False,4,3,3,4,7 16 50,2 7 16 34 50 82 87 96
8292,8,False,True,4,3,3,4,2 16 55,2 7 16 39 55 82 87 96
8293,8,False,False,4,3,3,2,7 64 82,2 7 16 48 64 82 87 96
8294,8,False,False,4,3,3,4,7 16 66,2 7 16 18 66 82 87 96
8295,8,False,False,4,3,3,2,7 80 82,2 7 16 32 80 82 87 96
8296,8,False,False,6,3,4,3,32 64 82 87,16 32 48 64 80 82 87 96
8297,8,False,False,2,4,4,8,1 7 16 82,1 2 7 16 81 82 87 96
8298,8,False,False,3,4,5,2,1 17 32 82 87,1 16 17 32 81 82 87 96
8299,8,False,False,2,4,4,9,18 23 32 81,17 18 23 32 81 82 87 96
8300,8,False,False,4,4,5,1,16 17 33 82 87,1 16 17 33 81 82 87 96
8301,8,False,False,4,4,5,1,1 18 33 87 96,1 17 18 33 81 82 87 96
8302,8,False,False,4,4,5,1,1 17 34 87 96,1 17 33 34 81 82 87 96
8303,8,False,False,3,4,5,3,17 18 34 87 96,17 18 33 34 81 82 87 96
8304,8,False,True,3,4,4,1,16 33 39 82,1 16 33 39 81 82 87 96
8305,8,False,True,4,4,5,1,1 17 39 82 96,1 17 33 39 81 82 87 96
8306,8,False,True,3,4,4,1,1 34 39 96,1 33 34 39 81 82 87 96
8307,8,False,True,3,4,4,1,17 34 39 96,17 33 34 39 81 82 87 96
8308,8,False,False,4,4,5,1,1 32 48 82 87,1 16 32 48 81 82 87 96
8309,8,False,False,3,4,5,2,1 33 48 82 87,1 16 33 48 81 82 87 96
8310,8,False,False,3,4,4,2,32 33 82 87,17 32 33 48 81 82 87 96
8311,8,False,True,3,4,4,1,1 39 48 82,1 16 39 48 81 82 87 96
8312,8,False,True,4,4,5,1,16 32 39 81 82,16 32 39 48 81 82 87 96
8313,8,False,True,2,4,4,3,34 39 48 81,33 34 39 48 81 82 87 96
8314,8,False,False,4,4,4,1,16 49 82 87,1 16 33 49 81 82 87 96
8315,8,False,False,4,4,4,1,34 49 87 96,1 33 34 49 81 82 87 96
8316,8,False,True,4,4,4,1,39 49 82 96,1 33 39 49 81 82 87 96
